id,name,thumbnail,added,likeCount,collectCount,commentCount,description,instruction,tags,fileCount,downloadCount,viewCount,remixCount,makeCount,rootCommentCount,bigCategory,smallCategory,comments
4752354,F150 Console Tray Organizer (Front),https://cdn.thingiverse.com/assets/a9/6a/98/ae/2b/large_display_Screenshot_14.png,2021-02-06,22,56,5,"F150 Center Console Organizer Tray

2017, 2018, 2019, 2020 Ford F-150 clip-on organizer. Clips onto the hanging folder rail.

Room for: 
Cellphone holder x 2 
Wallet holder
Business card slots
Pencil groove

Allows multiple hanging folders to be used with the tray. More space in your console!

Please donate if you like the design.

Infill 20%, wall line count 2: or more. ",,"['business_card_holder', 'cell_phone', 'center_console', 'console', 'f-150', 'f150', 'ford', 'organizer', 'tray', 'wallet']",1,310,276,0,0,1,Models,vehicles,"thanks that is helpful and a lot easer then i was thinkinTry this:

https://support.ultimaker.com/hc/en-us/articles/360011927800-How-to-mirror-models-in-Ultimaker-CuraI new at this I'll look around to find that mirror mode I'm using cura for a slicer thanks for the tipWhy don't you just mirror the model in your slicer software?So this won't fit the 2011 F-150 is it because of the charger in the bottom right and this is set up for the bottom left. If so I wish it could be redesigned if you could redesign it anyways if not I understand"
4224277,Kastenaufbau für HL-10.00 1:72,https://cdn.thingiverse.com/assets/28/c2/12/9d/05/large_display_P1040330.JPG,2020-03-15,22,23,2,Der Anhänger ist ein neueres Modell auf Basis des Einheitsfahrgestell HL-10.00 und diente zum Transport verschiedener Ausrüstung. Als Zugfahrzeug diente der W-50 oder L-60.,,[],2,396,196,0,0,0,Models,vehicles,
3520268,Suzuki steering nut cap,https://cdn.thingiverse.com/renders/9e/bc/2a/93/8b/d890028a7b374dc2a1b118ac3d1da357_display_large.jpg,2019-03-26,22,18,0,"Tapón para la tuerca de dirección de la suzuki gsxr 600, 750",,"['cap', 'nut', 'steering_wheel', 'suzuki', 'tapa', 'tapon']",1,261,364,0,0,0,Models,vehicles,
4650277,Jet Snowblower Model Railroad,https://cdn.thingiverse.com/assets/e8/ed/4a/cb/ea/large_display_Jet_Snowblower_Resizeable.png,2020-11-11,22,49,0,"Model railroad jet snowblower. Winter is coming, make sure your layout stays clear of snow!
Not based on any prototype, just freelanced off of various reference photos.

N SCALE model has properly sized holes for Micro Trains 4 wheel trucks, the front one without couplers. Rear with couplers.

RESIZEABLE is the same model without the Micro Trains truck holes. Model is 1/160 but can be rescaled and modified in 3D design software for larger scales.",,"['1160', 'maintenance_of_way', 'model_railroad', 'model_trains', 'n_scale', 'snow_blower']",2,434,74,0,0,0,Models,vehicles,
4980744,GT-T (1/300th),https://cdn.thingiverse.com/assets/c7/c8/c6/55/9b/large_display_GT-T.png,2021-10-03,22,23,0,This is a remix of  Pfelpensson's lovely GT-T. I have improved the sprocket and adjusted the tracks so they fit the wheels properly,,"['1300', '6mm', 'russia', 'tractor', 'ussr']",1,274,51,0,0,0,Models,vehicles,
4524179,Rigitrac Tractor (Single Color),https://cdn.thingiverse.com/assets/2a/bf/c0/52/16/large_display_DSC_1924.JPG,2020-08-02,22,36,4,"This is the single-color version of the Swiss Rigitrac tractor model.

Use a single color change after the underbody.

There is an optional STL that contains predefined support structures and allows you to print the model without slicer-generated supports.

Print the tires using flexible or semiflex filament.

There are holes in the trailer hitches. Insert a screw to improve durability.

**List of all Single-Color Models**
- [Rigitrac Tractor](https://www.thingiverse.com/thing:4524179)
- [Rigitrac Tractor Trailer](https://www.thingiverse.com/thing:4529940)
- [Rigitrac Tractor Loader](https://www.thingiverse.com/thing:4559269)

**List of all Multi-Color Models**
- [Rigitrac Tractor](https://www.thingiverse.com/thing:4559272)
- [Rigitrac Tractor Trailer](https://www.thingiverse.com/thing:4559273)
- [Rigitrac Tractor Loader](https://www.thingiverse.com/thing:4559276)",,"['lego', 'rigitrac', 'toy', 'tractor']",6,353,85,0,2,1,Models,vehicles,Thank you very much!Awesome model 
4698481,LEGO Technic Dom´s Dodge Wall Mount ,https://cdn.thingiverse.com/assets/fb/24/00/c5/ee/large_display_20201227_175128.jpg,2020-12-27,23,43,1,"This is it ! Lego Car wall mount for ""DOM´s Dodge Charger"" from Fast&Furious !

Remix it, make it ... show it !

Cheers",,"['lego', 'lego_car', 'lego_car_mount', 'lego_car_wall_mount', 'lego_technic', 'lego_wall_mount_stand']",1,238,270,0,0,0,Models,vehicles,
3352741,ZODIAC RC 1/25,https://cdn.thingiverse.com/renders/cf/3f/29/ef/3a/ec4f8ee5bfebdae13151a1f4cd9258a6_display_large.JPG,2019-01-13,22,34,0,"One of my first printed 3D model, scale 1/25.",,"['boat', 'zodiac_model']",10,561,835,0,0,0,Models,vehicles,
4690138,Petrol pipe holder for kart,https://cdn.thingiverse.com/assets/02/74/78/4f/bc/large_display_petrol_pipe_holder_kart.png,2020-12-19,22,27,0,petrol pipe holder for kart ,,"['holder', 'kart', 'motorsport', 'petrol', 'pipe']",1,289,99,0,0,0,Models,vehicles,
2577235,Osprey,https://cdn.thingiverse.com/renders/75/b6/51/02/9a/c78c8393fb538fdecacf75392decca69_display_large.jpg,2017-10-14,22,54,0,Single pilot fighter,,"['aviangalactic', 'avian_galactic', 'space', 'spacecraft', 'spaceship', 'starfinder', 'starship']",1,344,405,0,0,0,Models,vehicles,
2505002,Batignolles-Châtillon 155-58,https://cdn.thingiverse.com/renders/76/c5/cd/c6/d5/8b3b7a0bfdabacdb89fbaacb3c8caa66_display_large.jpg,2017-08-28,21,33,0,This is the Batignolles-Châtillon 155-58.,,[],1,371,311,0,0,0,Models,vehicles,
3056583,Starbase Orlando,https://cdn.thingiverse.com/renders/03/99/d7/89/d3/7d4157a4cc4a917da1a4f63307f79f92_display_large.jpg,2018-08-19,21,34,0,The Happiest Station in the Alpha Quadrant,,"['star_trek', 'walt_disney_world']",1,347,492,0,0,0,Models,vehicles,
3359843,Vorastra Titan (Vasari Loyalists),https://cdn.thingiverse.com/renders/41/3f/ad/27/30/4f32f28e452fa3fbd6d48721742051a3_display_large.jpg,2019-01-16,21,42,0,Vasari Loyalist Vorastra Titan from game Sins of a Solar Empire.,,"['spaceship', 'titan', 'video_game']",1,395,563,0,1,0,Models,vehicles,
3395081,transformers blur kit ,https://cdn.thingiverse.com/renders/a9/53/e6/72/35/a03ad11d05915eb8747449c56a06855d_display_large.jpg,2019-03-30,21,39,0,"This kit is about hot wheels size.There is a total of 10 parts, Glue may be required ",,[],1,330,819,0,0,0,Models,vehicles,
3235174,WWI or WWII Barrage Balloon,https://cdn.thingiverse.com/site/img/default/Gears_display_large.jpg,2018-11-24,21,36,0,"We play Canvas Eagles (a world war I bi-plane table top game) and I wanted to have a model of a barrage balloon I can place on the table. 
Couldn't find anything that I liked or that I think would print OK, so I designed a simple one that I think looks pretty good. 

Two halves, printed in white PLA, then glued together.  There's a hole in the underside so you can attach it to a stick or antenna. 

A 200% resize works well with Canvas Eagles, 1/72 scale. ",,"['canvas_eagles', 'wargaming', 'ww1', 'ww2', 'wwii']",1,334,706,0,0,0,Models,vehicles,
3342765,Fiat 500 Keyring,https://cdn.thingiverse.com/renders/47/4c/7d/1a/67/81eaef538bf4c0147b6de472a3dda577_display_large.jpg,2019-01-08,21,25,2,Fiat 500 Keyring,,[],1,531,487,0,0,1,Models,vehicles,thanks
3620186,Dcosta Class Star Destroyer,https://cdn.thingiverse.com/renders/41/98/4a/9b/b4/129f2a45cea214f422ffb4f4dd979265_display_large.jpg,2019-05-10,21,30,4,Lord Vader wanted a fast heavily armed cruiser. Whipped something up in fusion 360.,,"['battleship', 'darth_vader', 'galactic_empire', 'spaceship', 'starwars', 'star_wars']",1,332,660,0,0,1,Models,vehicles,"Haha I thought I made up that name. Alright I will try a new name. It's a neat design, but that isn't an Imperial Class Star Destroyer."
3208694,Blue Origin New Glenn Toy Model Rocket,https://cdn.thingiverse.com/renders/d5/c8/57/33/df/63c5c6884009fd07edbabe6e40339d15_display_large.jpg,2018-12-12,21,37,0,"Not too accurate toy model of a three-stage Blue Origin New Glenn rocket (design status of late 2018). Has detachable third stage (tip) by using magnets. While the actual rocket is in development stage, it's already flying smooth with my son as ""booster"" here. Come on people - this is not rocket science!

Model is not to scale.",,"['aviation', 'blue_origin', 'magnet', 'mechanical', 'model', 'nerd', 'new_glenn', 'propulsion', 'rocket', 'space', 'toy']",4,424,589,0,0,0,Models,vehicles,
736541,Python`,https://cdn.thingiverse.com/renders/17/b4/0f/ea/f3/Python_print_display_large.jpg,2015-03-23,21,37,3,A simple model of a Python from Elite Dangerous,,"['dangerous', 'elite', 'python', 'ship', 'space', 'spaceship']",1,723,1873,0,0,3,Models,vehicles,"I get an error when trying to load it into Slic3r. ""Loading of a model file failed""Didn't quite print like it shows on the model... will have to tweak some things...Comment has been deleted"
736676,Eagle,https://cdn.thingiverse.com/renders/62/c4/ea/66/cd/Eagle_print_display_large.jpg,2015-03-23,21,42,3,A simple model of an Eagle from Elite Dangerous,,"['dangerous', 'eagle', 'elite', 'ship', 'space', 'spaceship']",1,678,1469,0,0,1,Models,vehicles,"Depends on the slicer. Slic3r Prusa edition can import OBJ files and convert them to STL, or straight up output gcodeCool model. Just export this maybe as STL as slicers don't seem to slice OBJ's for some reason."
847263,Tapón eje del basculante Africa Twin RD07 / XRV 750,https://cdn.thingiverse.com/renders/e3/ca/71/8f/e7/2015-05-25_21.15.40_display_large.jpg,2015-05-25,21,24,0,"Tapón que protege el eje del basculante de la Africa Twin del 93, rd07.   

El giño de las letras ATCE se debe al foro http://atce.mforos.com  
",,"['africa_twin', 'cap_wheel', 'honda', 'honda_bike', 'rd07', 'xrv', 'xrv750']",2,558,985,0,0,0,Models,vehicles,
888054,Lightweight Speed Boat,https://cdn.thingiverse.com/renders/4a/e6/e4/b7/c7/20150618_213213_display_large.jpg,2015-06-19,21,18,4,"*SORRY THAT THE MODEL IS ON ITS SIDE! IN SKETCHUP, SOMETHING GOT SCREWED UP AND IT FLIPPED IT! THIS IS NOT THE CORRECT WAY TO PUT A BOAT IN THE WATER! ALL JOKES ASIDE, IN YOUR SLICER, JUST ROTATE IT BACK AND LAND IT! SORRY!  IT IS ALSO IMPORTANT TO MAKE SURE YOU HAVE SUPPORTS ON OR THIS BOAT WON'T WORK. THE WAY IT FLOATS IS BY FILLING THE BOAT WITH SUPPORTS WHICH MAKES IT LIGHTWIEGHT!  



This model is a model of a speedboat. The reason I made it was because I am graduating high school, and I row boats for my school, and I wanted to get my coach something cool. He knows that I am ""nerdy"" and he loves boats so I designed and printed him this. I will most likely answer your comments in 1-2 days!   

My print came out very fragile so you may want to increase the density. It is also very light and floats well. As you can see in the picture, it can hold up 3 pennies. Any more than that and it flips :)  


*Printed on a Da Vinci 1.0",,"['challenge', 'float', 'makeitfloat', 'speed_boat', 'water']",1,599,2166,0,0,1,Models,vehicles,Almost fell off my chair because your comment made me laugh that much :DVery funny. The boat is hollow so it prints the whole thing out of support material. I would recommend using a high density support option.LOL :)did you print this with a potato?
1482881,"tram pallet, TT scale (1:120)",https://cdn.thingiverse.com/renders/7d/46/40/3f/8d/b96ed7de434b40e0029c3d496cbe4bb0_display_large.jpg,2016-04-11,21,32,0,"This is a tt scale (1:120) tram for rocks. For the finishing you need lot of sanding and painting. You need for complete tram two wheel two clutch two small spring for the clutch and a small screw.
You can find lot of rock on thingiverse which you can resize for this suitable size.",,"['tram', 'tt_gauge', 'tt_scale']",7,712,928,0,0,0,Models,vehicles,
1247681,The Canterbury single print,https://cdn.thingiverse.com/renders/34/e6/5f/7b/3a/d2b5ca33bd970f64a6301fa75ae2eb22_display_large.jpg,2016-01-05,21,35,0,"This is a remix of SyFy's Canterbury spaceship designed to print as a single print on a Replicator 5th Gen.
",,"['expasne', 'space', 'spaceships', 'syfy', 'the_canterbury', 'the_expanse']",3,586,875,0,0,0,Models,vehicles,
1213853,SAAB HIRSCH EMBLEM ,https://cdn.thingiverse.com/renders/08/b9/d9/67/83/hirschfix_display_large.jpg,2015-12-20,21,26,0,"Printed in ABS in order to be able to smooth it with acetone. 
I spray painted it silver, now it's waiting for clear coat. 
I don't know dimensions of original logos so you may need to rescale it.",,[],1,746,1730,0,1,0,Models,vehicles,
1603290,Delorean Wheel,https://cdn.thingiverse.com/renders/23/85/ba/e3/23/fb1beabe470d38e890216e02048e9679_display_large.jpg,2016-06-02,21,20,0,Delorean Wheel,,[],1,413,728,0,0,0,Models,vehicles,
1844434,Locomotive,https://cdn.thingiverse.com/site/img/default/Gears_display_large.jpg,2016-10-22,21,23,0,"Locomotive in 2 scales R 1:100/R 1:50.
Dimensions R 1:100 - 39x80x30mm
R 1:50 - 77x161x60mm 
Download and print.",,"['3d_printer', '3d_slash', 'architecture', 'locomotive', 'vehicle', 'vehicles']",2,519,1340,0,0,0,Models,vehicles,
3817113,Gulfstream G450,https://cdn.thingiverse.com/assets/95/94/2d/16/81/large_display_20190807_002811.jpg,2019-08-18,21,27,0,"I took a G550 model and cut it down and took a window out to make it into a G450. Original model here:
https://www.thingiverse.com/thing:3315582

This print is all in pieces since I forgot to save a full non-cut model. The picture is scaled up 300% which makes the whole thing about 2.5ft long. Please add a key, it was a pain to glue it all together since it's mainly circles. ",,"['airplane', 'business_jet', 'g450', 'gulfstream', 'gulfstream_g450', 'jet', 'private_jet']",7,602,1038,0,0,0,Models,vehicles,
3744365,Cummins Logo Wall Art,https://cdn.thingiverse.com/renders/92/bc/4f/87/17/a1e215d3219ab212395c420bb25a0429_display_large.jpg,2019-07-13,21,59,0,"Cummins logo wall art
",,"['cummins', 'turbo_diesel', 'wall_art']",1,435,371,0,0,0,Models,vehicles,
3932158,Dash Cam Bracket,https://cdn.thingiverse.com/assets/53/9e/c1/0e/c9/large_display_DASH_CAM_MOUNT.png,2019-10-22,21,23,4,"I didn't like the appearance of stacking a mirror onto another mirror so I made this bracket to fix that. Designed to fit the following items listed below.

Link For Dash Cam Kit I Used:

https://www.amazon.com/gp/product/B07DGS11CM/ref=ppx_yo_dt_b_asin_title_o09_s00?ie=UTF8&psc=1

Link for Mirror Mounting Bracket:

https://www.ebay.com/itm/1-Universal-Car-Rear-View-Mirror-Mounting-Bracket-For-Ford-Nissan-Toyota-Honda/253586890758?hash=item3b0af4e006:g:89MAAOSwbsRa4pI4",,"['2007', 'bracket', 'camera', 'car', 'custom', 'dash', 'dash_cam', 'mirror', 'rear_view_mirror', 'scion_tc']",1,291,472,0,0,2,Models,vehicles,"HEY!!!  Nice!What model car did you have?
Will that mirror socket work for a 2003-2009 Toyota 4Runner?

I have a dashcam like this one: https://www.amazon.com/dp/B07RXYXK7Q/2003 Scion Tc and I am unsure if it the same socket. The adapter (listed under Thing Details) that I bought on eBay  connected right up to the original window."
